wellName,DEPTH,CGR,CPERM,CPHI,DT,DTSM,Facies,GR,MSFL,NPHI,PEF,Perm_Buckles_UpAs,PHIE,RHOB,RT,SWE,ZONE_NAME,net_gross
A-18-00,904.216,16.6663,-9999,-9999,165.033,337.3434,5,22.2824,0.275372,0.2669,1.976927,-9999,0.344657,2.13998,0.23803,0.8765416,Ghar,net
A-18-00,904.368,15.7253,1954.280029,0.366899986,159.184,346.4822,5,23.0998,0.275791,0.281088,2.021998,-9999,0.3432051,2.14216,0.239545,0.8781275,Ghar,net
A-18-00,904.521,16.2669,-9999,-9999,146.975,346.8959,5,24.9001,0.309102,0.291338,2.098304,-9999,0.3268749,2.16664,0.270463,0.8620139,Ghar,net
A-18-00,904.673,17.4232,-9999,0.363300018,129.07,333.1076,5,26.0558,0.404385,0.285188,2.18478,-9999,0.3129484,2.21495,0.358486,0.7771425,Ghar,net
A-18-00,904.826,18.1758,-9999,-9999,112.229,304.261,5,26.7998,0.51467,0.264535,2.264398,-9999,0.2817639,2.26767,0.459283,0.7526039,Ghar,net
A-18-00,904.978,18.8036,-9999,-9999,103.928,268.8613,4,28.603,0.529031,0.246164,2.319903,-9999,0.2643481,2.29615,0.469568,0.7860611,Ghar,net
A-18-00,905.13,20.1619,-9999,-9999,-9999,245.2853,4,31.7306,0.48242,0.241977,2.339215,-9999,0.2663105,2.2891,0.425121,0.8217774,Ghar,net
A-18-00,905.283,22.6568,-9999,0.361300011,-9999,247.463,5,35.6222,0.438759,0.250923,2.325996,-9999,0.2786303,2.26142,0.382615,0.8324769,Ghar,net
A-18-00,905.435,26.4073,-9999,-9999,-9999,271.6091,4,38.9485,0.416071,0.267089,2.299746,-9999,0.2820702,2.23682,0.358453,0.8373109,Ghar,net
A-18-00,905.588,29.4898,-9999,-9999,-9999,303.2497,4,39.3839,0.414166,0.280312,2.283212,-9999,0.2810386,2.22755,0.35398,0.8319263,Ghar,net
A-18-00,905.74,29.6298,-9999,-9999,-9999,327.6332,4,36.5551,0.423207,0.281332,2.284712,-9999,0.2782275,2.2311,0.360845,0.8244801,Ghar,net
A-18-00,905.892,27.312,-9999,0.336800003,-9999,337.4695,4,32.7536,0.430555,0.269446,2.295033,-9999,0.2753809,2.24036,0.368382,0.8280751,Ghar,net
A-18-00,906.045,24.9678,-9999,-9999,-9999,331.9469,4,31.1501,0.444704,0.252988,2.291767,-9999,0.2721615,2.25184,0.382624,0.8326546,Ghar,net
A-18-00,906.197,24.3913,-9999,-9999,-9999,317.7801,4,31.6553,0.472266,0.240762,2.260607,-9999,0.2640288,2.26691,0.409957,0.8286139,Ghar,net
A-18-00,906.35,24.8817,-9999,-9999,-9999,305.1552,4,31.8315,0.479991,0.235778,2.211953,-9999,0.2564153,2.28386,0.419518,0.8420321,Ghar,net
A-18-00,906.502,24.4792,-9999,-9999,-9999,295.5449,4,29.739,0.46424,0.236558,2.163069,-9999,0.2564057,2.29526,0.405182,0.8580688,Ghar,net
A-18-00,906.654,22.3654,-9999,-9999,-9999,286.303,4,27.2187,0.453649,0.240467,2.120936,-9999,0.2634067,2.29341,0.395056,0.8542063,Ghar,net
A-18-00,906.807,20.5394,-9999,-9999,-9999,284.7557,4,26.3222,0.413609,0.245153,2.093203,-9999,0.2777642,2.2728,0.359295,0.8611467,Ghar,net
A-18-00,906.959,20.0289,-9999,-9999,129.507,301.2856,5,26.0891,0.345635,0.250122,2.081518,-9999,0.2924344,2.23628,0.299331,0.9019405,Ghar,net
A-18-00,907.112,19.8046,-9999,0.356599998,134.667,331.0457,5,25.877,0.314685,0.255212,2.07564,-9999,0.3058642,2.20037,0.273016,0.9073357,Ghar,net
A-18-00,907.264,19.6848,-9999,-9999,138.642,358.5693,5,25.9322,0.323205,0.261647,2.065544,-9999,0.3153458,2.18345,0.281978,0.8699577,Ghar,net
A-18-00,907.416,19.8492,-9999,-9999,140.918,373.2325,5,26.4693,0.329091,0.267626,2.0574,-9999,0.3133818,2.18644,0.288483,0.8646869,Ghar,net
A-18-00,907.569,20.4658,-9999,-9999,141.965,372.4101,5,27.3546,0.322343,0.26976,2.059184,-9999,0.315952,2.19346,0.285126,0.8635136,Ghar,net
A-18-00,907.721,21.296,-9999,0.376800003,141.634,365.463,5,27.9735,0.319639,0.264707,2.062899,-9999,0.3127592,2.19383,0.285458,0.8707038,Ghar,net
A-18-00,907.874,22.0602,-9999,-9999,139.694,364.207,5,28.7382,0.32134,0.254452,2.057263,-9999,0.3105219,2.19058,0.28786,0.8727851,Ghar,net
A-18-00,908.026,22.9977,-9999,0.373699989,137.256,366.5028,5,29.6942,0.322922,0.246135,2.046864,-9999,0.312311,2.18781,0.290459,0.8643079,Ghar,net
A-18-00,908.178,24.2437,-9999,-9999,135.477,365.0601,5,30.9946,0.30761,0.243704,2.037276,-9999,0.3157391,2.18267,0.278317,0.8744221,Ghar,net
A-18-00,908.331,25.8848,-9999,-9999,134.58,359.7361,5,31.8039,0.281236,0.251138,2.024786,-9999,0.3224964,2.17265,0.255699,0.8954962,Ghar,net
A-18-00,908.483,27.2106,-9999,-9999,134.197,353.0833,5,32.4205,0.262301,0.266617,2.006778,-9999,0.330444,2.16091,0.239541,0.9056714,Ghar,net
A-18-00,908.636,28.8181,-9999,-9999,134.111,348.6686,5,33.7382,0.254007,0.281431,1.992063,-9999,0.3354162,2.1536,0.231761,0.9087666,Ghar,net
A-18-00,908.788,30.5923,-9999,0.376800003,134.22,351.7783,5,34.214,0.254488,0.287785,1.994054,-9999,0.3294128,2.15373,0.230973,0.9133779,Ghar,net
A-18-00,908.94,31.117,-9999,-9999,134.04,361.4525,5,33.471,0.259291,0.283664,2.011436,-9999,0.3243303,2.15995,0.233679,0.9197949,Ghar,net
A-18-00,909.093,30.7807,-9999,-9999,133.457,372.2366,5,32.909,0.264117,0.277358,2.033948,-9999,0.3195006,2.16778,0.235688,0.9288262,Ghar,net
A-18-00,909.245,31.0488,-9999,-9999,132.818,380.302,5,33.7239,0.268846,0.275847,2.052938,-9999,0.3158486,2.17244,0.236818,0.9358298,Ghar,net
A-18-00,909.398,32.3336,-9999,-9999,132.275,384.4687,5,33.9851,0.276151,0.277547,2.071991,-9999,0.3130066,2.17392,0.240001,0.9336794,Ghar,net
A-18-00,909.55,32.6831,-9999,-9999,131.511,384.4451,5,32.433,0.288366,0.278453,2.10863,-9999,0.3080993,2.17937,0.249399,0.9254275,Ghar,net
A-18-00,909.702,31.6634,-9999,-9999,129.277,376.4599,4,30.5059,0.312211,0.274474,2.188341,-9999,0.291214,2.20183,0.269921,0.929328,Ghar,net
A-18-00,909.855,30.524,-9999,-9999,123.394,355.2921,4,29.1557,0.380741,0.265067,2.331837,-9999,0.2706524,2.25058,0.32871,0.895339,Ghar,net
A-18-00,910.007,30.2609,-9999,-9999,113.223,320.9282,2,30.4919,0.536059,0.249528,2.519801,-9999,0.2378172,2.31921,0.465505,0.8351868,Ghar,gross
A-18-00,910.16,33.3269,-9999,-9999,101.755,280.5354,3,36.5371,0.691761,0.231783,2.701167,-9999,0.2025134,2.38464,0.601513,0.8320401,Ghar,gross
A-18-00,910.312,41.25,-9999,-9999,94.4911,243.6748,3,46.7476,0.721303,0.224688,2.841596,-9999,0.1745305,2.41982,0.621945,0.8938912,Ghar,gross
A-18-00,910.464,52.271,-9999,-9999,95.2543,225.7083,3,58.6918,0.671118,0.239446,2.943675,-9999,0.15517,2.4148,0.575735,1,Ghar,gross
A-18-00,910.617,63.7413,-9999,-9999,101.659,239.1632,0,68.5912,0.615757,0.277624,3.024938,-9999,0.1547801,2.38393,0.526223,0.9648877,Ghar,gross
A-18-00,910.769,72.982,-9999,-9999,108.166,274.1416,0,73.7027,0.589935,0.319756,3.076851,-9999,0.1538211,2.3564,0.501541,0.9450926,Ghar,gross
A-18-00,910.922,77.4089,-9999,-9999,111.932,307.2921,0,74.2116,0.605111,0.339252,3.071097,-9999,0.1447444,2.35171,0.513852,0.9965385,Ghar,gross
A-18-00,911.074,77.7954,-9999,-9999,113.255,323.3966,0,73.2516,0.615245,0.331725,2.993249,-9999,0.1412156,2.36165,0.525712,0.9642933,Ghar,gross
A-18-00,911.226,77.2294,-9999,-9999,113.376,322.1597,0,72.4303,0.565449,0.312886,2.862497,-9999,0.1443257,2.36156,0.484221,1,Ghar,gross
A-18-00,911.379,76.6203,-9999,0.367099991,113.244,312.9081,0,71.4748,0.499833,0.295815,2.715661,-9999,0.1520869,2.34222,0.427347,1,Ghar,gross
A-18-00,911.531,75.4791,-9999,-9999,113.064,305.6276,0,69.9802,0.463302,0.281955,2.589977,-9999,0.1580348,2.31804,0.396392,1,Ghar,gross
A-18-00,911.684,73.7495,-9999,-9999,112.48,303.5422,0,68.2368,0.453527,0.273847,2.508891,-9999,0.1741943,2.30202,0.390562,1,Ghar,gross
A-18-00,911.836,71.9467,-9999,-9999,111.72,303.3885,0,66.7952,0.43905,0.275382,2.463941,-9999,0.1855592,2.29021,0.382532,0.9999974,Ghar,gross
A-18-00,911.988,70.3069,-9999,0.392200012,111.425,303.9628,0,64.6454,0.404276,0.281343,2.421189,-9999,0.2003378,2.27514,0.354302,0.9996741,Ghar,gross
A-18-00,912.141,67.7968,-9999,-9999,111.59,306.7668,0,60.6674,0.373997,0.279062,2.358275,-9999,0.2161017,2.2598,0.328328,0.9995139,Ghar,gross
A-18-00,912.293,63.7911,-9999,0.370999985,111.974,310.8844,4,56.4094,0.358287,0.269098,2.294842,-9999,0.2310747,2.24861,0.314177,0.9990822,Ghar,gross
A-18-00,912.446,60.2009,-9999,-9999,112.558,313.8172,4,54.2508,0.34525,0.262647,2.259941,-9999,0.2440249,2.23835,0.301627,0.9988347,Ghar,gross
A-18-00,912.598,58.5663,-9999,-9999,113.381,315.035,4,53.574,0.326633,0.264942,2.255941,-9999,0.2552524,2.22404,0.284778,0.9990476,Ghar,net
A-18-00,912.75,57.8619,-9999,-9999,114.276,315.0833,4,52.8065,0.300532,0.270197,2.267525,-9999,0.2706583,2.20678,0.2619,0.999782,Ghar,net
A-18-00,912.903,56.7114,-9999,-9999,114.999,314.9994,4,50.7212,0.280444,0.273027,2.287395,-9999,0.2799713,2.19359,0.2444,0.999862,Ghar,net
A-18-00,913.055,54.5852,-9999,0.391199989,115.187,314.0024,4,48.6719,0.284408,0.273864,2.31374,-9999,0.2831749,2.1919,0.248902,0.9992843,Ghar,net
A-18-00,913.208,54.0077,-9999,-9999,114.624,309.4951,4,50.174,0.310363,0.273512,2.340437,-9999,0.2729861,2.20522,0.27413,1,Ghar,net
A-18-00,913.36,56.3928,-9999,0.339099998,113.237,300.6507,4,53.2869,0.344766,0.26652,2.35929,-9999,0.2495685,2.2318,0.307345,0.9759416,Ghar,gross
A-18-00,913.512,58.5202,-9999,-9999,110.976,290.9709,4,54.8685,0.390684,0.253051,2.364461,-9999,0.2222824,2.26646,0.351006,0.9802753,Ghar,gross
A-18-00,913.665,59.8092,-9999,-9999,108.451,282.1576,3,56.1432,0.437842,0.241716,2.35573,-9999,0.1977621,2.2984,0.395939,0.9895844,Ghar,gross
A-18-00,913.817,61.3456,-9999,-9999,107.046,273.8095,3,57.024,0.425403,0.24126,2.332773,-9999,0.1872886,2.31058,0.384305,1,Ghar,gross
A-18-00,913.97,60.407,-9999,0.345,108.111,271.7057,0,53.8736,0.354072,0.252129,2.290553,-9999,0.2017414,2.29173,0.316411,1,Ghar,gross
A-18-00,914.122,51.2525,-9999,-9999,111.856,280.2226,4,43.8335,0.290038,0.267006,2.226621,-9999,0.2404184,2.25023,0.256098,1,Ghar,gross
A-18-00,914.274,34.6318,-9999,0.297800007,116.498,295.7247,4,32.1965,0.247085,0.278691,2.157596,-9999,0.2877763,2.20755,0.21656,1,Ghar,net
A-18-00,914.427,20.7313,-9999,-9999,119.818,312.8888,5,25.1073,0.217179,0.285557,2.105679,-9999,0.3269755,2.1774,0.189827,1,Ghar,net
A-18-00,914.579,14.2987,-9999,-9999,121.501,325.4769,5,21.5809,0.204009,0.290391,2.077559,-9999,0.3372821,2.16079,0.179204,1,Ghar,net
A-18-00,914.732,11.7175,-9999,0.337700005,122.459,331.7472,5,20.2175,0.200396,0.293543,2.063603,-9999,0.3415604,2.15368,0.177423,1,Ghar,net
A-18-00,914.884,11.8329,-9999,-9999,123.416,335.3792,5,21.3725,0.197571,0.2926,2.054397,-9999,0.3428746,2.1514,0.176023,1,Ghar,net
A-18-00,915.036,13.0734,-9999,-9999,124.629,338.4919,5,21.3697,0.191303,0.289132,2.048514,-9999,0.3424326,2.14816,0.17128,1,Ghar,net
A-18-00,915.189,12.5757,-9999,-9999,126.097,340.4157,5,19.667,0.183155,0.288293,2.045392,-9999,0.344437,2.1404,0.164558,1,Ghar,net
A-18-00,915.341,11.4734,-9999,-9999,127.158,342.9485,5,18.7263,0.177429,0.290142,2.043395,-9999,0.3503297,2.13166,0.159633,1,Ghar,net
A-18-00,915.494,10.9999,-9999,-9999,127.177,347.9106,5,18.4977,0.177034,0.288486,2.043381,-9999,0.3524058,2.12855,0.159191,1,Ghar,net
A-18-00,915.646,10.5607,-9999,-9999,126.034,352.1409,5,17.8703,0.181739,0.2824,2.042558,-9999,0.3476475,2.13559,0.16317,1,Ghar,net
A-18-00,915.798,9.42803,-9999,0.337000008,124.144,349.6296,5,16.9147,0.188117,0.276409,2.039916,-9999,0.3364398,2.15224,0.168575,1,Ghar,net
A-18-00,915.951,8.54966,-9999,-9999,122.243,339.3707,5,16.7256,0.193282,0.274635,2.047004,-9999,0.3323928,2.17181,0.172947,1,Ghar,net
A-18-00,916.103,8.50324,-9999,0.336500015,121.086,327.7387,5,16.5426,0.195521,0.27628,2.077005,-9999,0.3301979,2.18485,0.174053,1,Ghar,net
A-18-00,916.256,8.58047,24967.24023,0.329300003,120.994,323.7413,5,16.3112,0.19721,0.278375,2.117981,-9999,0.3301788,2.18673,0.174427,1,Ghar,net
A-18-00,916.408,9.29818,-9999,-9999,121.565,329.7003,5,17.1206,0.197093,0.280021,2.13908,-9999,0.3330431,2.18008,0.173609,1,Ghar,net
A-18-00,916.56,10.9436,-9999,-9999,122.16,339.2166,5,18.3035,0.191251,0.283646,2.125045,-9999,0.3368421,2.1699,0.168033,1,Ghar,net
A-18-00,916.713,12.2915,-9999,-9999,122.417,347.4053,5,19.2929,0.185796,0.293153,2.093812,-9999,0.3430833,2.15983,0.163123,1,Ghar,net
A-18-00,916.865,13.8259,-9999,0.357999992,122.282,353.2077,5,21.2704,0.187566,0.307206,2.075449,-9999,0.3497949,2.15331,0.164452,1,Ghar,net
A-18-00,917.018,16.2439,-9999,-9999,121.571,355.66,5,24.0699,0.196946,0.315429,2.082922,-9999,0.349691,2.15366,0.17224,1,Ghar,net
A-18-00,917.17,19.2445,-9999,-9999,120.656,356.5226,5,27.4305,0.212564,0.310643,2.108866,-9999,0.3433973,2.16012,0.185411,1,Ghar,net
A-18-00,917.322,22.6924,-9999,-9999,120.524,358.1128,5,31.0365,0.231335,0.298192,2.131646,-9999,0.3320541,2.16747,0.201404,0.9999988,Ghar,net
A-18-00,917.475,26.2254,3845.129883,0.323100014,121.189,361.7054,5,33.409,0.243493,0.291681,2.131956,-9999,0.3233276,2.1718,0.210992,0.9943995,Ghar,net
A-18-00,917.627,27.851,-9999,-9999,122.131,366.1136,5,33.2727,0.246132,0.293779,2.109784,-9999,0.3249789,2.17304,0.211438,0.9934133,Ghar,net
A-18-00,917.78,27.4282,-9999,-9999,123.047,368.6026,5,32.8621,0.248694,0.294191,2.086916,-9999,0.3254897,2.17138,0.212056,0.9932226,Ghar,net
A-18-00,917.932,27.08,2791.129883,0.323400002,123.898,369.4827,5,32.9168,0.249701,0.290268,2.086689,-9999,0.3279727,2.16468,0.211866,0.990877,Ghar,net
A-18-00,918.084,26.7167,-9999,-9999,124.514,369.8186,5,32.5459,0.242813,0.290207,2.107513,-9999,0.3352974,2.15378,0.205791,0.9895504,Ghar,net
A-18-00,918.237,26.1542,-9999,-9999,123.973,368.8745,5,32.4031,0.233893,0.295649,2.127053,-9999,0.3391687,2.14806,0.198135,0.9921975,Ghar,net
A-18-00,918.389,26.1441,1490.199951,0.328300018,121.717,362.3816,5,33.2332,0.239368,0.295266,2.132663,-9999,0.3338874,2.15595,0.202645,0.9923506,Ghar,net
A-18-00,918.542,26.9828,-9999,-9999,118.916,348.0916,5,35.1519,0.25992,0.287987,2.135096,-9999,0.3239331,2.17063,0.220841,0.98758,Ghar,net
A-18-00,918.694,28.5783,-9999,-9999,117.156,332.3697,5,37.5688,0.262163,0.285774,2.141065,-9999,0.3205159,2.17568,0.22295,0.9886897,Ghar,net
A-18-00,918.846,30.0073,-9999,0.327000008,117.082,322.7265,5,38.4434,0.246474,0.2931,2.138203,-9999,0.3268206,2.16634,0.209347,0.9930311,Ghar,net
A-18-00,918.999,29.4864,-9999,-9999,117.989,321.9577,5,35.9693,0.240064,0.297961,2.113935,-9999,0.3349879,2.1542,0.204223,0.9908235,Ghar,net
A-18-00,919.151,26.5092,-9999,-9999,118.653,325.9124,5,31.9229,0.241764,0.296269,2.079403,-9999,0.3379921,2.14968,0.205567,0.986347,Ghar,net
A-18-00,919.304,23.5631,-9999,-9999,118.691,327.7354,5,29.6619,0.243443,0.292416,2.054672,-9999,0.3369054,2.15129,0.207313,0.9859034,Ghar,net
A-18-00,919.456,22.394,-9999,-9999,118.514,325.6704,5,29.2411,0.24392,0.289368,2.044416,-9999,0.335061,2.15403,0.208617,0.9863477,Ghar,net
A-18-00,919.608,22.1011,-9999,-9999,118.306,321.4091,5,29.446,0.244875,0.285731,2.043169,-9999,0.3326942,2.15752,0.210229,0.9867188,Ghar,net
A-18-00,919.761,22.0369,2161.669922,0.345099983,117.831,317.2581,5,30.1461,0.247684,0.283602,2.047519,-9999,0.3290134,2.16303,0.213256,0.9888993,Ghar,net
A-18-00,919.913,22.3277,-9999,-9999,117.131,314.6662,5,30.6136,0.252422,0.285617,2.054734,-9999,0.3239219,2.17063,0.217612,0.989605,Ghar,net
A-18-00,920.066,21.8361,-9999,0.357400017,116.556,313.3554,5,29.2596,0.257376,0.288403,2.063443,-9999,0.3181336,2.17932,0.221851,0.9907871,Ghar,net
A-18-00,920.218,20.0267,-9999,-9999,116.176,312.2201,5,27.6522,0.261191,0.286688,2.074767,-9999,0.3198249,2.18575,0.225159,0.9876012,Ghar,net
A-18-00,920.37,19.0977,-9999,-9999,116.011,309.6202,5,28.6126,0.260345,0.280012,2.094002,-9999,0.316934,2.18517,0.224659,0.9918785,Ghar,net
A-18-00,920.523,20.0631,-9999,-9999,116.08,305.8912,5,31.9227,0.25296,0.271947,2.12354,-9999,0.3210286,2.17483,0.218534,0.9883374,Ghar,net
A-18-00,920.675,21.512,-9999,-9999,116.315,303.356,5,35.4055,0.240116,0.267318,2.15557,-9999,0.3310685,2.15982,0.208107,0.9886568,Ghar,net
A-18-00,920.828,22.3611,2922.649902,0.358499985,116.588,302.473,5,36.9789,0.225937,0.268366,2.181386,-9999,0.338291,2.14897,0.195758,0.9999865,Ghar,net
A-18-00,920.98,22.4901,-9999,-9999,117.135,303.179,5,37.052,0.224159,0.273366,2.192391,-9999,0.3398277,2.14696,0.193456,0.994817,Ghar,net
A-18-00,921.132,22.6475,-9999,-9999,117.933,307.1908,5,37.4293,0.23805,0.277833,2.185824,-9999,0.3374967,2.15033,0.205895,0.986062,Ghar,net
A-18-00,921.285,23.5515,-9999,-9999,118.489,315.2487,5,38.1505,0.244543,0.280009,2.163271,-9999,0.3358362,2.15281,0.211903,0.9815695,Ghar,net
A-18-00,921.437,24.5051,-9999,-9999,118.719,323.6983,5,38.2459,0.240207,0.277569,2.128682,-9999,0.3348574,2.15425,0.207398,0.9871325,Ghar,net
A-18-00,921.59,26.0976,-9999,-9999,118.673,328.7627,5,39.2984,0.247593,0.271836,2.101151,-9999,0.3315994,2.15912,0.212931,0.9870487,Ghar,net
A-18-00,921.742,30.5935,-9999,-9999,118.539,329.8715,5,41.7977,0.262576,0.268013,2.10449,-9999,0.3248281,2.16913,0.224715,0.9839266,Ghar,net
A-18-00,921.894,35.2436,-9999,0.311499996,118.465,329.1638,5,43.1345,0.271873,0.271235,2.146611,-9999,0.3077979,2.18309,0.232984,0.9862594,Ghar,net
A-18-00,922.047,37.1632,-9999,-9999,117.004,328.0617,4,43.0286,0.285906,0.272946,2.20836,-9999,0.2887802,2.20365,0.24467,0.9928992,Ghar,net
A-18-00,922.199,37.8758,-9999,-9999,112.823,321.7839,4,43.2378,0.33748,0.262184,2.259536,-9999,0.2644308,2.23521,0.287542,1,Ghar,net
A-18-00,922.352,39.4181,-9999,-9999,108.844,306.2488,4,44.6089,0.406457,0.245754,2.28734,-9999,0.2392591,2.26962,0.347908,0.977897,Ghar,gross
A-18-00,922.504,41.225,-9999,-9999,108.512,290.6595,4,45.3891,0.374429,0.24019,2.292428,-9999,0.2288627,2.28254,0.318381,1,Ghar,gross
A-18-00,922.656,41.6409,-9999,-9999,111.246,288.61,4,44.0446,0.299905,0.253492,2.270941,-9999,0.2459028,2.25916,0.252361,1,Ghar,gross
A-18-00,922.809,39.783,-9999,0.353100014,114.621,300.6844,4,40.3834,0.270257,0.274116,2.217557,-9999,0.2757284,2.21718,0.226973,1,Ghar,net
A-18-00,922.961,36.7149,-9999,-9999,117.068,315.198,5,37.4035,0.265778,0.288444,2.144432,-9999,0.302097,2.1855,0.222557,1,Ghar,net
A-18-00,923.114,35.0288,-9999,-9999,118.563,322.4101,5,36.5042,0.264422,0.293154,2.082902,-9999,0.3130045,2.17255,0.221961,0.9993898,Ghar,net
A-18-00,923.266,34.6586,-9999,-9999,119.672,321.916,5,36.2369,0.257423,0.290758,2.056751,-9999,0.3185413,2.16668,0.217873,0.999428,Ghar,net
A-18-00,923.418,34.4706,-9999,-9999,120.244,319.4064,5,35.989,0.242627,0.28727,2.063832,-9999,0.3272469,2.15854,0.206862,0.9995674,Ghar,net
A-18-00,923.571,34.1223,-9999,-9999,120.329,317.851,5,35.4532,0.226473,0.286825,2.084783,-9999,0.3339852,2.14911,0.194315,0.9999348,Ghar,net
A-18-00,923.723,33.4451,-9999,0.389000015,120.46,317.411,5,34.4317,0.216695,0.294017,2.098529,-9999,0.3382089,2.14315,0.186589,1,Ghar,net
A-18-00,923.876,32.7237,-9999,0.379199982,120.971,319.0499,5,33.2727,0.214606,0.304383,2.09809,-9999,0.3378056,2.14327,0.184301,1,Ghar,net
A-18-00,924.028,32.5342,-9999,-9999,121.469,323.0515,5,32.9099,0.222552,0.307546,2.091835,-9999,0.3312015,2.1483,0.190008,1,Ghar,net
A-18-00,924.18,33.2737,-9999,-9999,121.466,326.687,5,33.6845,0.235875,0.300401,2.095672,-9999,0.3267627,2.15435,0.200352,1,Ghar,net
A-18-00,924.333,34.8629,-9999,-9999,120.906,327.6846,5,35.4885,0.241263,0.289654,2.120019,-9999,0.3247564,2.15794,0.203309,1,Ghar,net
A-18-00,924.485,37.8105,1811.349976,0.322400017,120.323,326.3783,5,39.3481,0.244129,0.281686,2.169728,-9999,0.3221411,2.1615,0.204337,1,Ghar,net
A-18-00,924.638,43.3963,-9999,-9999,120.476,324.8281,5,47.0259,0.261363,0.284366,2.261459,-9999,0.3053629,2.17258,0.218237,0.9949012,Ghar,net
A-18-00,924.79,52.2727,-9999,0.308099995,121.138,324.4599,4,58.4413,0.296266,0.30541,2.415498,-9999,0.2718608,2.1966,0.248164,0.9919893,Ghar,net
A-18-00,924.942,61.3342,-9999,-9999,120.24,321.409,0,68.5419,0.348088,0.334816,2.60136,-9999,0.2298649,2.23341,0.292805,0.9878515,Ghar,gross
A-18-00,925.095,64.2022,-9999,-9999,115.889,309.6851,0,71.2816,0.419069,0.343357,2.726835,-9999,0.2069423,2.27655,0.351739,0.9695157,Ghar,gross
A-18-00,925.247,56.6337,-9999,0.341199989,110.103,290.5667,0,64.7685,0.479132,0.318538,2.717997,-9999,0.1981684,2.31093,0.403035,1,Ghar,gross
A-18-00,925.4,43.2904,-9999,-9999,107.101,273.408,3,54.134,0.435021,0.282273,2.591659,-9999,0.2217033,2.31733,0.366279,0.9974742,Ghar,gross
A-18-00,925.552,34.6601,-9999,-9999,108.659,267.8649,4,47.3532,0.338041,0.260565,2.425184,-9999,0.2539049,2.29025,0.282113,1,Ghar,net
A-18-00,925.704,31.4679,-9999,-9999,113.059,275.1233,5,44.6032,0.288385,0.257787,2.281467,-9999,0.2868267,2.24724,0.239488,1,Ghar,net
A-18-00,925.857,30.3986,3616.610107,0.298899994,116.831,287.5615,5,43.8727,0.268556,0.265797,2.182338,-9999,0.2963679,2.21133,0.222389,1,Ghar,net
A-18-00,926.009,29.6241,-9999,-9999,118.444,297.449,5,43.6898,0.253253,0.275295,2.12626,-9999,0.3107561,2.19024,0.209868,1,Ghar,net
A-18-00,926.162,27.1995,-9999,0.366100006,119.035,302.7132,5,42.2671,0.244506,0.278224,2.094633,-9999,0.3187682,2.17834,0.204247,1,Ghar,net
A-18-00,926.314,21.3746,-9999,-9999,119.603,307.1138,5,38.1281,0.240434,0.272257,2.064597,-9999,0.3239253,2.17064,0.20288,0.9999995,Ghar,net
A-18-00,926.466,14.3275,-9999,-9999,120.313,312.6454,5,31.8182,0.231301,0.263709,2.026129,-9999,0.3266004,2.16665,0.196932,1,Ghar,net
A-18-00,926.619,10.6287,-9999,-9999,121.187,319.3405,5,26.7385,0.220328,0.260244,1.990799,-9999,0.3270282,2.16576,0.188948,1,Ghar,net
A-18-00,926.771,11.1736,4898.709961,0.333100014,122.126,326.9023,5,25.6791,0.214413,0.261983,1.974863,-9999,0.3275109,2.16535,0.184945,1,Ghar,net
A-18-00,926.924,13.1169,-9999,-9999,122.842,333.9519,5,27.6421,0.212306,0.267679,1.985386,-9999,0.3292992,2.16272,0.18375,1,Ghar,net
A-18-00,927.076,13.9895,-9999,-9999,123.531,340.1071,5,29.471,0.209712,0.275416,2.010439,-9999,0.3337114,2.1562,0.181758,1,Ghar,net
A-18-00,927.228,12.6473,-9999,0.355499992,124.118,343.7874,5,28.7209,0.204999,0.282406,2.025038,-9999,0.3392932,2.14796,0.177986,1,Ghar,net
A-18-00,927.381,10.3555,-9999,-9999,124.27,344.4246,5,25.3432,0.197989,0.285932,2.015358,-9999,0.3435069,2.14173,0.172647,1,Ghar,net
A-18-00,927.533,9.60861,-9999,-9999,124.19,344.1657,5,23.5507,0.193325,0.289725,1.991767,-9999,0.3441592,2.14046,0.169364,1,Ghar,net
A-18-00,927.686,11.0814,-9999,0.342200012,124.18,345.7234,5,25.2952,0.198145,0.292969,1.98164,-9999,0.3438789,2.14325,0.173717,1,Ghar,net
A-18-00,927.838,13.8503,-9999,-9999,124.216,349.5044,5,29.5455,0.210202,0.292413,1.994634,-9999,0.340243,2.14658,0.184066,1,Ghar,net
A-18-00,927.99,15.8119,-9999,-9999,124.427,352.8474,5,32.5396,0.213046,0.285148,2.016127,-9999,0.3395683,2.14751,0.18598,0.9999999,Ghar,net
A-18-00,928.143,15.902,-9999,-9999,124.754,351.3236,5,30.3373,0.201696,0.277161,2.02671,-9999,0.3408109,2.14564,0.175037,1,Ghar,net
A-18-00,928.295,14.8154,1709.619995,0.308400002,124.711,346.0204,5,25.0539,0.19181,0.275677,2.025189,-9999,0.3427669,2.14275,0.165179,1,Ghar,net
A-18-00,928.448,14.2213,-9999,-9999,124.275,339.9204,5,22.5389,0.191486,0.279225,2.020756,-9999,0.3437984,2.14124,0.163375,1,Ghar,net
A-18-00,928.6,14.7712,3218.97998,0.344900017,123.747,332.7426,5,22.804,0.195557,0.285497,2.02142,-9999,0.3421606,2.14371,0.166533,1,Ghar,net
